Cliente_ID,Ano_Mes,Gasto_Mensal,Qtd_Transacoes,Ticket_Medio,Limite_Total,Limite_Maximo,Qtd_Cartoes_Credito,Renda_Anual,Utilizacao_Limite,Renda_Mensal,Situacao
4669,2024-04,1631.97,2,815.98,59000.0,22000.0,4,90900.0,2.766050847457627,7575.0,Limite inadequado: Muito alto
4669,2024-12,130.88,1,130.88,59000.0,22000.0,4,90900.0,0.22183050847457628,7575.0,Limite inadequado: Muito alto
4672,2023-01,6984.21,9,776.02,41000.0,27000.0,2,102300.0,17.034658536585365,8525.0,Limite inadequado: Muito alto
4672,2023-02,6008.01,9,667.56,41000.0,27000.0,2,102300.0,14.65368292682927,8525.0,Limite inadequado: Muito alto
4672,2023-03,4446.66,6,741.11,41000.0,27000.0,2,102300.0,10.84551219512195,8525.0,Limite inadequado: Muito alto
4672,2023-04,3912.72,5,782.54,41000.0,27000.0,2,102300.0,9.54321951219512,8525.0,Limite inadequado: Muito alto
4672,2023-05,2954.68,8,369.34,41000.0,27000.0,2,102300.0,7.206536585365854,8525.0,Limite inadequado: Muito alto
4672,2023-06,1073.66,1,1073.66,41000.0,27000.0,2,102300.0,2.6186829268292686,8525.0,Limite inadequado: Muito alto
4672,2023-07,1929.73,7,275.68,41000.0,27000.0,2,102300.0,4.706658536585366,8525.0,Limite inadequado: Muito alto
4672,2023-08,6973.39,11,633.94,41000.0,27000.0,2,102300.0,17.008268292682928,8525.0,Limite inadequado: Muito alto
4672,2023-09,4079.02,6,679.84,41000.0,27000.0,2,102300.0,9.948829268292684,8525.0,Limite inadequado: Muito alto
4672,2023-10,2549.27,4,637.32,41000.0,27000.0,2,102300.0,6.217731707317073,8525.0,Limite inadequado: Muito alto
4672,2023-11,1971.88,5,394.38,41000.0,27000.0,2,102300.0,4.809463414634147,8525.0,Limite inadequado: Muito alto
4672,2023-12,3854.13,5,770.83,41000.0,27000.0,2,102300.0,9.400317073170731,8525.0,Limite inadequado: Muito alto
4672,2024-01,3648.78,7,521.25,41000.0,27000.0,2,102300.0,8.899463414634146,8525.0,Limite inadequado: Muito alto
4672,2024-02,4101.15,6,683.52,41000.0,27000.0,2,102300.0,10.00280487804878,8525.0,Limite inadequado: Muito alto
4672,2024-03,4069.05,5,813.81,41000.0,27000.0,2,102300.0,9.92451219512195,8525.0,Limite inadequado: Muito alto
4672,2024-04,6007.85,8,750.98,41000.0,27000.0,2,102300.0,14.65329268292683,8525.0,Limite inadequado: Muito alto
4672,2024-05,6166.95,10,616.69,41000.0,27000.0,2,102300.0,15.041341463414634,8525.0,Limite inadequado: Muito alto
4672,2024-06,3449.97,6,575.0,41000.0,27000.0,2,102300.0,8.414560975609756,8525.0,Limite inadequado: Muito alto
4672,2024-07,1399.98,3,466.66,41000.0,27000.0,2,102300.0,3.4145853658536582,8525.0,Limite inadequado: Muito alto
4672,2024-08,124.01,2,62.0,41000.0,27000.0,2,102300.0,0.3024634146341464,8525.0,Limite inadequado: Muito alto
4672,2024-09,2215.39,4,553.85,41000.0,27000.0,2,102300.0,5.403390243902439,8525.0,Limite inadequado: Muito alto
4672,2024-10,2625.0,3,875.0,41000.0,27000.0,2,102300.0,6.402439024390244,8525.0,Limite inadequado: Muito alto
4672,2024-11,2035.72,4,508.93,41000.0,27000.0,2,102300.0,4.965170731707317,8525.0,Limite inadequado: Muito alto
4688,2023-01,1172.4,3,390.8,77000.0,29000.0,3,121000.0,1.5225974025974027,10083.333333333334,Limite inadequado: Muito alto
4688,2023-02,2555.36,5,511.07,77000.0,29000.0,3,121000.0,3.318649350649351,10083.333333333334,Limite inadequado: Muito alto
4688,2023-03,1400.28,3,466.76,77000.0,29000.0,3,121000.0,1.8185454545454547,10083.333333333334,Limite inadequado: Muito alto
4688,2023-04,1354.99,2,677.5,77000.0,29000.0,3,121000.0,1.7597272727272728,10083.333333333334,Limite inadequado: Muito alto
4688,2023-05,3165.68,4,791.42,77000.0,29000.0,3,121000.0,4.111272727272727,10083.333333333334,Limite inadequado: Muito alto
4688,2023-06,2434.37,7,347.77,77000.0,29000.0,3,121000.0,3.1615194805194804,10083.333333333334,Limite inadequado: Muito alto
4688,2023-07,3042.75,6,507.12,77000.0,29000.0,3,121000.0,3.951623376623377,10083.333333333334,Limite inadequado: Muito alto
4688,2023-08,3872.28,7,553.18,77000.0,29000.0,3,121000.0,5.028935064935065,10083.333333333334,Limite inadequado: Muito alto
4688,2023-09,1835.42,5,367.08,77000.0,29000.0,3,121000.0,2.383662337662338,10083.333333333334,Limite inadequado: Muito alto
4688,2023-10,2758.13,5,551.63,77000.0,29000.0,3,121000.0,3.581987012987013,10083.333333333334,Limite inadequado: Muito alto
4688,2023-11,3697.19,7,528.17,77000.0,29000.0,3,121000.0,4.801545454545455,10083.333333333334,Limite inadequado: Muito alto
4688,2023-12,2965.75,4,741.44,77000.0,29000.0,3,121000.0,3.851623376623377,10083.333333333334,Limite inadequado: Muito alto
4688,2024-01,3215.91,5,643.18,77000.0,29000.0,3,121000.0,4.176506493506493,10083.333333333334,Limite inadequado: Muito alto
4688,2024-02,1822.92,3,607.64,77000.0,29000.0,3,121000.0,2.3674285714285714,10083.333333333334,Limite inadequado: Muito alto
4688,2024-03,3373.3,5,674.66,77000.0,29000.0,3,121000.0,4.380909090909091,10083.333333333334,Limite inadequado: Muito alto
4688,2024-04,5531.28,7,790.18,77000.0,29000.0,3,121000.0,7.1834805194805185,10083.333333333334,Limite inadequado: Muito alto
4688,2024-05,3307.86,4,826.96,77000.0,29000.0,3,121000.0,4.295922077922078,10083.333333333334,Limite inadequado: Muito alto
4688,2024-06,886.51,4,221.63,77000.0,29000.0,3,121000.0,1.1513116883116883,10083.333333333334,Limite inadequado: Muito alto
4688,2024-07,1912.12,2,956.06,77000.0,29000.0,3,121000.0,2.483272727272727,10083.333333333334,Limite inadequado: Muito alto
4688,2024-08,81.16,1,81.16,77000.0,29000.0,3,121000.0,0.10540259740259739,10083.333333333334,Limite inadequado: Muito alto
4688,2024-09,558.51,2,279.26,77000.0,29000.0,3,121000.0,0.7253376623376624,10083.333333333334,Limite inadequado: Muito alto
4688,2024-10,6454.68,9,717.19,77000.0,29000.0,3,121000.0,8.3827012987013,10083.333333333334,Limite inadequado: Muito alto
4688,2024-11,279.57,1,279.57,77000.0,29000.0,3,121000.0,0.36307792207792206,10083.333333333334,Limite inadequado: Muito alto
4688,2024-12,310.3,2,155.15,77000.0,29000.0,3,121000.0,0.402987012987013,10083.333333333334,Limite inadequado: Muito alto
4693,2023-01,1724.46,3,574.82,31000.0,17000.0,2,49700.0,5.562774193548387,4141.666666666667,Limite inadequado: Muito alto
4693,2023-02,4147.58,5,829.52,31000.0,17000.0,2,49700.0,13.379290322580644,4141.666666666667,Limite inadequado: Muito alto
4693,2023-03,2233.88,5,446.78,31000.0,17000.0,2,49700.0,7.206064516129032,4141.666666666667,Limite inadequado: Muito alto
4693,2023-04,854.22,2,427.11,31000.0,17000.0,2,49700.0,2.7555483870967743,4141.666666666667,Limite inadequado: Muito alto
4693,2023-05,2172.87,4,543.22,31000.0,17000.0,2,49700.0,7.009258064516128,4141.666666666667,Limite inadequado: Muito alto
4693,2023-06,1991.25,3,663.75,31000.0,17000.0,2,49700.0,6.423387096774194,4141.666666666667,Limite inadequado: Muito alto
4693,2023-07,3728.7,5,745.74,31000.0,17000.0,2,49700.0,12.028064516129032,4141.666666666667,Limite inadequado: Muito alto
4693,2023-08,7600.07,10,760.01,31000.0,17000.0,2,49700.0,24.516354838709674,4141.666666666667,Limite inadequado: Muito alto
4693,2023-09,4090.62,5,818.12,31000.0,17000.0,2,49700.0,13.195548387096773,4141.666666666667,Limite inadequado: Muito alto
4693,2023-10,5265.24,8,658.16,31000.0,17000.0,2,49700.0,16.98464516129032,4141.666666666667,Limite inadequado: Muito alto
4693,2023-11,3746.01,7,535.14,31000.0,17000.0,2,49700.0,12.083903225806452,4141.666666666667,Limite inadequado: Muito alto
4693,2023-12,3363.07,5,672.61,31000.0,17000.0,2,49700.0,10.848612903225806,4141.666666666667,Limite inadequado: Muito alto
4693,2024-01,4446.72,6,741.12,31000.0,17000.0,2,49700.0,14.34425806451613,4141.666666666667,Limite inadequado: Muito alto
4693,2024-02,2336.35,4,584.09,31000.0,17000.0,2,49700.0,7.536612903225806,4141.666666666667,Limite inadequado: Muito alto
4693,2024-03,4650.33,5,930.07,31000.0,17000.0,2,49700.0,15.00106451612903,4141.666666666667,Limite inadequado: Muito alto
4693,2024-04,3408.5,4,852.12,31000.0,17000.0,2,49700.0,10.99516129032258,4141.666666666667,Limite inadequado: Muito alto
4693,2024-05,6409.55,8,801.19,31000.0,17000.0,2,49700.0,20.675967741935484,4141.666666666667,Limite inadequado: Muito alto
4693,2024-06,3005.8,7,429.4,31000.0,17000.0,2,49700.0,9.696129032258066,4141.666666666667,Limite inadequado: Muito alto
4693,2024-07,3791.04,4,947.76,31000.0,17000.0,2,49700.0,12.229161290322581,4141.666666666667,Limite inadequado: Muito alto
4693,2024-08,1777.38,4,444.34,31000.0,17000.0,2,49700.0,5.733483870967742,4141.666666666667,Limite inadequado: Muito alto
4693,2024-09,1769.6,4,442.4,31000.0,17000.0,2,49700.0,5.708387096774193,4141.666666666667,Limite inadequado: Muito alto
4693,2024-10,1130.73,2,565.36,31000.0,17000.0,2,49700.0,3.6475161290322586,4141.666666666667,Limite inadequado: Muito alto
4693,2024-11,822.37,2,411.18,31000.0,17000.0,2,49700.0,2.652806451612903,4141.666666666667,Limite inadequado: Muito alto
4705,2023-09,175.52,1,175.52,24000.0,24000.0,1,,0.7313333333333334,,Normal
4705,2023-10,159.58,1,159.58,24000.0,24000.0,1,,0.6649166666666667,,Normal
4705,2023-11,1135.25,1,1135.25,24000.0,24000.0,1,,4.730208333333334,,Normal
4705,2023-12,751.0,2,375.5,24000.0,24000.0,1,,3.129166666666667,,Normal
4705,2024-06,567.95,1,567.95,24000.0,24000.0,1,,2.3664583333333336,,Normal
4710,2023-01,1324.18,2,662.09,18000.0,18000.0,1,,7.356555555555556,,Normal
4710,2023-04,2727.03,3,909.01,18000.0,18000.0,1,,15.150166666666667,,Normal
4710,2023-06,113.76,1,113.76,18000.0,18000.0,1,,0.632,,Normal
4710,2023-07,1813.05,4,453.26,18000.0,18000.0,1,,10.0725,,Normal
4710,2023-08,1274.88,2,637.44,18000.0,18000.0,1,,7.082666666666667,,Normal
4710,2023-10,2491.9,4,622.98,18000.0,18000.0,1,,13.84388888888889,,Normal
4710,2023-11,528.82,1,528.82,18000.0,18000.0,1,,2.937888888888889,,Normal
4710,2024-01,2133.72,3,711.24,18000.0,18000.0,1,,11.854,,Normal
4710,2024-03,1622.01,2,811.0,18000.0,18000.0,1,,9.011166666666666,,Normal
4710,2024-05,2192.22,3,730.74,18000.0,18000.0,1,,12.179,,Normal
4710,2024-06,814.13,3,271.38,18000.0,18000.0,1,,4.522944444444445,,Normal
4710,2024-07,594.2,1,594.2,18000.0,18000.0,1,,3.3011111111111116,,Normal
4710,2024-10,372.85,2,186.42,18000.0,18000.0,1,,2.071388888888889,,Normal
4710,2024-12,331.39,1,331.39,18000.0,18000.0,1,,1.8410555555555554,,Normal
4711,2023-01,528.51,1,528.51,65000.0,27000.0,3,74800.0,0.8130923076923078,6233.333333333333,Limite inadequado: Muito alto
4711,2023-02,2806.18,5,561.24,65000.0,27000.0,3,74800.0,4.3172,6233.333333333333,Limite inadequado: Muito alto
4711,2023-03,2846.1,5,569.22,65000.0,27000.0,3,74800.0,4.378615384615384,6233.333333333333,Limite inadequado: Muito alto
4711,2023-04,4504.88,8,563.11,65000.0,27000.0,3,74800.0,6.930584615384616,6233.333333333333,Limite inadequado: Muito alto
4711,2023-05,2340.44,3,780.15,65000.0,27000.0,3,74800.0,3.6006769230769233,6233.333333333333,Limite inadequado: Muito alto
4711,2023-06,1091.01,3,363.67,65000.0,27000.0,3,74800.0,1.6784769230769232,6233.333333333333,Limite inadequado: Muito alto
4711,2023-07,2855.67,5,571.13,65000.0,27000.0,3,74800.0,4.393338461538462,6233.333333333333,Limite inadequado: Muito alto
4711,2023-08,1649.09,5,329.82,65000.0,27000.0,3,74800.0,2.5370615384615385,6233.333333333333,Limite inadequado: Muito alto
4711,2023-09,5720.45,8,715.06,65000.0,27000.0,3,74800.0,8.800692307692309,6233.333333333333,Limite inadequado: Muito alto
4711,2023-10,3428.32,4,857.08,65000.0,27000.0,3,74800.0,5.274338461538462,6233.333333333333,Limite inadequado: Muito alto
4711,2023-12,3249.88,5,649.98,65000.0,27000.0,3,74800.0,4.999815384615385,6233.333333333333,Limite inadequado: Muito alto
4711,2024-01,5104.56,7,729.22,65000.0,27000.0,3,74800.0,7.853169230769232,6233.333333333333,Limite inadequado: Muito alto
4711,2024-02,1828.09,2,914.04,65000.0,27000.0,3,74800.0,2.8124461538461536,6233.333333333333,Limite inadequado: Muito alto
4711,2024-03,3552.02,4,888.0,65000.0,27000.0,3,74800.0,5.464646153846154,6233.333333333333,Limite inadequado: Muito alto
4711,2024-04,3265.03,5,653.01,65000.0,27000.0,3,74800.0,5.023123076923077,6233.333333333333,Limite inadequado: Muito alto
4711,2024-05,2121.85,3,707.28,65000.0,27000.0,3,74800.0,3.2643846153846154,6233.333333333333,Limite inadequado: Muito alto
4711,2024-06,3859.42,9,428.82,65000.0,27000.0,3,74800.0,5.937569230769231,6233.333333333333,Limite inadequado: Muito alto
4711,2024-07,4240.84,6,706.81,65000.0,27000.0,3,74800.0,6.5243692307692305,6233.333333333333,Limite inadequado: Muito alto
4711,2024-08,2679.09,4,669.77,65000.0,27000.0,3,74800.0,4.121676923076923,6233.333333333333,Limite inadequado: Muito alto
4711,2024-09,928.85,2,464.42,65000.0,27000.0,3,74800.0,1.429,6233.333333333333,Limite inadequado: Muito alto
4711,2024-10,1300.11,4,325.03,65000.0,27000.0,3,74800.0,2.000169230769231,6233.333333333333,Limite inadequado: Muito alto
4711,2024-11,1028.51,2,514.26,65000.0,27000.0,3,74800.0,1.582323076923077,6233.333333333333,Limite inadequado: Muito alto
4714,2023-01,1183.66,4,295.91,106000.0,42000.0,3,28000.0,1.1166603773584907,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-02,1586.96,3,528.99,106000.0,42000.0,3,28000.0,1.4971320754716981,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-03,2979.94,5,595.99,106000.0,42000.0,3,28000.0,2.8112641509433964,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-04,6224.2,7,889.17,106000.0,42000.0,3,28000.0,5.87188679245283,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-05,1677.02,3,559.01,106000.0,42000.0,3,28000.0,1.5820943396226412,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-06,3823.69,5,764.74,106000.0,42000.0,3,28000.0,3.607254716981132,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-07,1784.83,2,892.42,106000.0,42000.0,3,28000.0,1.6838018867924527,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-08,2325.0,5,465.0,106000.0,42000.0,3,28000.0,2.193396226415094,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-09,1429.02,3,476.34,106000.0,42000.0,3,28000.0,1.348132075471698,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-10,4705.53,7,672.22,106000.0,42000.0,3,28000.0,4.439179245283019,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-11,4864.77,5,972.95,106000.0,42000.0,3,28000.0,4.589405660377359,2333.3333333333335,Limite inadequado: Muito alto
4714,2023-12,5312.98,8,664.12,106000.0,42000.0,3,28000.0,5.012245283018867,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-01,4691.57,6,781.93,106000.0,42000.0,3,28000.0,4.426009433962264,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-02,674.31,3,224.77,106000.0,42000.0,3,28000.0,0.6361415094339623,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-03,3710.51,7,530.07,106000.0,42000.0,3,28000.0,3.5004811320754716,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-04,3396.35,5,679.27,106000.0,42000.0,3,28000.0,3.204103773584906,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-05,6135.23,11,557.75,106000.0,42000.0,3,28000.0,5.7879528301886785,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-06,1677.06,5,335.41,106000.0,42000.0,3,28000.0,1.5821320754716979,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-07,515.01,1,515.01,106000.0,42000.0,3,28000.0,0.48585849056603775,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-08,260.98,1,260.98,106000.0,42000.0,3,28000.0,0.24620754716981136,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-09,11.89,1,11.89,106000.0,42000.0,3,28000.0,0.011216981132075473,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-10,747.55,2,373.78,106000.0,42000.0,3,28000.0,0.7052358490566037,2333.3333333333335,Limite inadequado: Muito alto
4714,2024-11,736.09,2,368.04,106000.0,42000.0,3,28000.0,0.6944245283018868,2333.3333333333335,Limite inadequado: Muito alto
4716,2023-01,3318.3,4,829.58,34000.0,18000.0,2,57300.0,9.759705882352941,4775.0,Limite inadequado: Muito alto
4716,2023-02,2230.27,3,743.42,34000.0,18000.0,2,57300.0,6.559617647058824,4775.0,Limite inadequado: Muito alto
4716,2023-03,4009.56,8,501.2,34000.0,18000.0,2,57300.0,11.792823529411764,4775.0,Limite inadequado: Muito alto
4716,2023-04,3969.47,8,496.18,34000.0,18000.0,2,57300.0,11.674911764705882,4775.0,Limite inadequado: Muito alto
4716,2023-05,3831.19,5,766.24,34000.0,18000.0,2,57300.0,11.268205882352941,4775.0,Limite inadequado: Muito alto
4716,2023-06,3465.95,5,693.19,34000.0,18000.0,2,57300.0,10.193970588235294,4775.0,Limite inadequado: Muito alto
4716,2023-07,2871.92,6,478.65,34000.0,18000.0,2,57300.0,8.446823529411764,4775.0,Limite inadequado: Muito alto
4716,2023-08,27786.19,9,3087.35,34000.0,18000.0,2,57300.0,81.72408823529412,4775.0,Limite inadequado: Muito alto
4716,2023-09,2922.48,5,584.5,34000.0,18000.0,2,57300.0,8.595529411764707,4775.0,Limite inadequado: Muito alto
4716,2023-10,4696.15,6,782.69,34000.0,18000.0,2,57300.0,13.81220588235294,4775.0,Limite inadequado: Muito alto
4716,2023-11,3000.21,5,600.04,34000.0,18000.0,2,57300.0,8.82414705882353,4775.0,Limite inadequado: Muito alto
4716,2023-12,5698.59,8,712.32,34000.0,18000.0,2,57300.0,16.76055882352941,4775.0,Limite inadequado: Muito alto
4716,2024-01,1337.71,2,668.86,34000.0,18000.0,2,57300.0,3.9344411764705884,4775.0,Limite inadequado: Muito alto
4716,2024-02,2250.85,3,750.28,34000.0,18000.0,2,57300.0,6.620147058823529,4775.0,Limite inadequado: Muito alto
4716,2024-03,1782.04,5,356.41,34000.0,18000.0,2,57300.0,5.241294117647058,4775.0,Limite inadequado: Muito alto
4716,2024-04,1053.41,1,1053.41,34000.0,18000.0,2,57300.0,3.098264705882353,4775.0,Limite inadequado: Muito alto
4716,2024-05,3081.72,5,616.34,34000.0,18000.0,2,57300.0,9.063882352941176,4775.0,Limite inadequado: Muito alto
4716,2024-06,1717.21,5,343.44,34000.0,18000.0,2,57300.0,5.050617647058823,4775.0,Limite inadequado: Muito alto
4716,2024-07,1275.99,4,319.0,34000.0,18000.0,2,57300.0,3.7529117647058823,4775.0,Limite inadequado: Muito alto
4716,2024-08,9349.48,6,1558.25,34000.0,18000.0,2,57300.0,27.498470588235293,4775.0,Limite inadequado: Muito alto
4716,2024-09,2695.23,4,673.81,34000.0,18000.0,2,57300.0,7.927147058823529,4775.0,Limite inadequado: Muito alto
4716,2024-10,3659.18,5,731.84,34000.0,18000.0,2,57300.0,10.762294117647059,4775.0,Limite inadequado: Muito alto
4716,2024-11,762.61,1,762.61,34000.0,18000.0,2,57300.0,2.2429705882352944,4775.0,Limite inadequado: Muito alto
4716,2024-12,2049.15,3,683.05,34000.0,18000.0,2,57300.0,6.026911764705883,4775.0,Limite inadequado: Muito alto
4727,2023-01,1931.22,3,643.74,76000.0,30000.0,4,50000.0,2.5410789473684208,4166.666666666667,Limite inadequado: Muito alto
4727,2023-02,5159.75,9,573.31,76000.0,30000.0,4,50000.0,6.789144736842105,4166.666666666667,Limite inadequado: Muito alto
4727,2023-03,2012.49,5,402.5,76000.0,30000.0,4,50000.0,2.648013157894737,4166.666666666667,Limite inadequado: Muito alto
4727,2023-04,4039.35,5,807.87,76000.0,30000.0,4,50000.0,5.3149342105263155,4166.666666666667,Limite inadequado: Muito alto
4727,2023-05,3234.69,5,646.94,76000.0,30000.0,4,50000.0,4.256171052631579,4166.666666666667,Limite inadequado: Muito alto
4727,2023-06,2505.96,4,626.49,76000.0,30000.0,4,50000.0,3.2973157894736844,4166.666666666667,Limite inadequado: Muito alto
4727,2023-07,3998.01,4,999.5,76000.0,30000.0,4,50000.0,5.260539473684211,4166.666666666667,Limite inadequado: Muito alto
4727,2023-08,6310.26,8,788.78,76000.0,30000.0,4,50000.0,8.302973684210526,4166.666666666667,Limite inadequado: Muito alto
4727,2023-09,1073.09,2,536.54,76000.0,30000.0,4,50000.0,1.4119605263157893,4166.666666666667,Limite inadequado: Muito alto
4727,2023-10,3268.53,10,326.85,76000.0,30000.0,4,50000.0,4.300697368421053,4166.666666666667,Limite inadequado: Muito alto
4727,2023-11,2450.17,5,490.03,76000.0,30000.0,4,50000.0,3.2239078947368425,4166.666666666667,Limite inadequado: Muito alto
4727,2023-12,142.29,1,142.29,76000.0,30000.0,4,50000.0,0.18722368421052632,4166.666666666667,Limite inadequado: Muito alto
4727,2024-01,1703.03,2,851.52,76000.0,30000.0,4,50000.0,2.240828947368421,4166.666666666667,Limite inadequado: Muito alto
4727,2024-02,4123.2,6,687.2,76000.0,30000.0,4,50000.0,5.425263157894737,4166.666666666667,Limite inadequado: Muito alto
4727,2024-03,1982.31,6,330.38,76000.0,30000.0,4,50000.0,2.6083026315789475,4166.666666666667,Limite inadequado: Muito alto
4727,2024-04,5025.7,9,558.41,76000.0,30000.0,4,50000.0,6.612763157894737,4166.666666666667,Limite inadequado: Muito alto
4727,2024-05,1783.82,5,356.76,76000.0,30000.0,4,50000.0,2.3471315789473683,4166.666666666667,Limite inadequado: Muito alto
4727,2024-06,2370.37,4,592.59,76000.0,30000.0,4,50000.0,3.118907894736842,4166.666666666667,Limite inadequado: Muito alto
4727,2024-07,402.72,2,201.36,76000.0,30000.0,4,50000.0,0.5298947368421053,4166.666666666667,Limite inadequado: Muito alto
4727,2024-08,2974.74,3,991.58,76000.0,30000.0,4,50000.0,3.9141315789473685,4166.666666666667,Limite inadequado: Muito alto
4727,2024-09,279.72,2,139.86,76000.0,30000.0,4,50000.0,0.3680526315789474,4166.666666666667,Limite inadequado: Muito alto
4727,2024-11,1124.19,1,1124.19,76000.0,30000.0,4,50000.0,1.4791973684210526,4166.666666666667,Limite inadequado: Muito alto
4727,2024-12,2888.71,3,962.9,76000.0,30000.0,4,50000.0,3.800934210526316,4166.666666666667,Limite inadequado: Muito alto
4729,2023-01,1654.66,2,827.33,55000.0,29000.0,2,48000.0,3.008472727272727,4000.0,Limite inadequado: Muito alto
4729,2023-02,3311.16,5,662.23,55000.0,29000.0,2,48000.0,6.020290909090909,4000.0,Limite inadequado: Muito alto
4729,2023-03,16471.05,7,2353.01,55000.0,29000.0,2,48000.0,29.947363636363633,4000.0,Limite inadequado: Muito alto
4729,2023-04,3545.51,8,443.19,55000.0,29000.0,2,48000.0,6.446381818181819,4000.0,Limite inadequado: Muito alto
4729,2023-05,3154.32,4,788.58,55000.0,29000.0,2,48000.0,5.735127272727273,4000.0,Limite inadequado: Muito alto
4729,2023-06,259.43,1,259.43,55000.0,29000.0,2,48000.0,0.4716909090909091,4000.0,Limite inadequado: Muito alto
4729,2023-07,1316.85,4,329.21,55000.0,29000.0,2,48000.0,2.3942727272727273,4000.0,Limite inadequado: Muito alto
4729,2023-08,3785.01,6,630.84,55000.0,29000.0,2,48000.0,6.8818363636363635,4000.0,Limite inadequado: Muito alto
4729,2023-09,5333.01,8,666.63,55000.0,29000.0,2,48000.0,9.69638181818182,4000.0,Limite inadequado: Muito alto
4729,2023-10,4257.21,5,851.44,55000.0,29000.0,2,48000.0,7.7403818181818185,4000.0,Limite inadequado: Muito alto
4729,2023-11,5580.54,6,930.09,55000.0,29000.0,2,48000.0,10.146436363636363,4000.0,Limite inadequado: Muito alto
4729,2023-12,3896.07,7,556.58,55000.0,29000.0,2,48000.0,7.083763636363637,4000.0,Limite inadequado: Muito alto
4729,2024-01,2455.78,4,613.94,55000.0,29000.0,2,48000.0,4.465054545454546,4000.0,Limite inadequado: Muito alto
4729,2024-02,1239.76,3,413.25,55000.0,29000.0,2,48000.0,2.254109090909091,4000.0,Limite inadequado: Muito alto
4729,2024-03,6408.21,8,801.03,55000.0,29000.0,2,48000.0,11.65129090909091,4000.0,Limite inadequado: Muito alto
4729,2024-04,5923.56,10,592.36,55000.0,29000.0,2,48000.0,10.770109090909092,4000.0,Limite inadequado: Muito alto
4729,2024-05,3129.07,5,625.81,55000.0,29000.0,2,48000.0,5.689218181818182,4000.0,Limite inadequado: Muito alto
4729,2024-06,4015.0,7,573.57,55000.0,29000.0,2,48000.0,7.3,4000.0,Limite inadequado: Muito alto
4729,2024-07,919.93,2,459.96,55000.0,29000.0,2,48000.0,1.6725999999999999,4000.0,Limite inadequado: Muito alto
4729,2024-08,1111.64,4,277.91,55000.0,29000.0,2,48000.0,2.0211636363636365,4000.0,Limite inadequado: Muito alto
4729,2024-09,845.7,2,422.85,55000.0,29000.0,2,48000.0,1.5376363636363637,4000.0,Limite inadequado: Muito alto
4729,2024-10,3331.98,5,666.4,55000.0,29000.0,2,48000.0,6.058145454545454,4000.0,Limite inadequado: Muito alto
4729,2024-11,1959.38,5,391.88,55000.0,29000.0,2,48000.0,3.5625090909090913,4000.0,Limite inadequado: Muito alto
4729,2024-12,2889.07,5,577.81,55000.0,29000.0,2,48000.0,5.252854545454546,4000.0,Limite inadequado: Muito alto
4755,2023-01,5148.25,8,643.53,32000.0,32000.0,1,58200.0,16.08828125,4850.0,Limite inadequado: Muito alto
4755,2023-02,2773.26,4,693.32,32000.0,32000.0,1,58200.0,8.6664375,4850.0,Limite inadequado: Muito alto
4755,2023-03,6236.85,11,566.99,32000.0,32000.0,1,58200.0,19.490156250000002,4850.0,Limite inadequado: Muito alto
4755,2023-04,2794.09,3,931.36,32000.0,32000.0,1,58200.0,8.73153125,4850.0,Limite inadequado: Muito alto
4755,2023-05,3648.28,6,608.05,32000.0,32000.0,1,58200.0,11.400875000000001,4850.0,Limite inadequado: Muito alto
4755,2023-06,3495.64,6,582.61,32000.0,32000.0,1,58200.0,10.923874999999999,4850.0,Limite inadequado: Muito alto
4755,2023-07,5223.82,8,652.98,32000.0,32000.0,1,58200.0,16.3244375,4850.0,Limite inadequado: Muito alto
4755,2023-08,2405.58,3,801.86,32000.0,32000.0,1,58200.0,7.5174375,4850.0,Limite inadequado: Muito alto
4755,2023-09,1638.65,3,546.22,32000.0,32000.0,1,58200.0,5.12078125,4850.0,Limite inadequado: Muito alto
4755,2023-10,2170.67,5,434.13,32000.0,32000.0,1,58200.0,6.783343749999999,4850.0,Limite inadequado: Muito alto
4755,2023-11,2329.56,4,582.39,32000.0,32000.0,1,58200.0,7.279875,4850.0,Limite inadequado: Muito alto
4755,2023-12,4569.34,6,761.56,32000.0,32000.0,1,58200.0,14.2791875,4850.0,Limite inadequado: Muito alto
4755,2024-01,2462.18,3,820.73,32000.0,32000.0,1,58200.0,7.6943125000000006,4850.0,Limite inadequado: Muito alto
